Code,CourseCode,CourseName,Section,Week,StartTime,EndTime,Room,Instructor
3181a,MECH 3830,Laboratory,LA1,Mo,0900,1150,"Rm 2136, Lift 22","QIU, Huihe"
3183a,MECH 3830,Laboratory,LA2,We,1200,1450,"Rm 2136, Lift 22","QIU, Huihe"
3188a,MECH 3830,Laboratory,LA3,Fr,0900,1150,"Rm 2136, Lift 22","QIU, Huihe"
3185a,MECH 3830,Laboratory,LA4,We,0900,1150,"Rm 2136, Lift 22","QIU, Huihe"
3186a,MECH 3830,Laboratory,LA5,Fr,1200,1450,"Rm 2136, Lift 22","QIU, Huihe"
3191a,MECH 4340,Air Conditioning Systems,LA1,Mo,1200,1250,"Rm 2136, Lift 22","ZHAO, Tianshou"
3192a,MECH 4350,Indoor Air Quality in Buildings,L1,Tu,1030,1150,"Rm 4505, Lift 25-26","CHAO, Yu Hang Christopher"
3192b,MECH 4350,Indoor Air Quality in Buildings,L1,Th,1030,1150,"Rm 4505, Lift 25-26","CHAO, Yu Hang Christopher"
3193a,MECH 4450,Introduction to Finite Element Analysis,L1,Tu,0900,1020,"Rm 6591, Lift 31-32","YE, Wenjing"
3193b,MECH 4450,Introduction to Finite Element Analysis,L1,Th,0900,1020,"Rm 6591, Lift 31-32","YE, Wenjing"
3194a,MECH 4620,Aircraft Structure,L1,Tu,1200,1320,"Rm 4502, Lift 25-26","BAUCHAU, Olivier"
3194b,MECH 4620,Aircraft Structure,L1,Th,1200,1320,"Rm 4502, Lift 25-26","BAUCHAU, Olivier"
3195a,MECH 4620,Aircraft Structure,T1,Tu,1100,1150,"Rm 4504, Lift 25-26","BAUCHAU, Olivier"
3196a,MECH 4630,Gas Turbines and Jet Propulsion,L1,Mo,1630,1750,"Rm 6602, Lift 31-32","ZHANG, Xin"
3196b,MECH 4630,Gas Turbines and Jet Propulsion,L1,Fr,1200,1320,"Rm 6602, Lift 31-32","ZHANG, Xin"
3197a,MECH 4630,Gas Turbines and Jet Propulsion,T1,Tu,1900,1950,"Rm 4502, Lift 25-26","ZHANG, Xin"
3198a,MECH 4720,Introduction to Precision Engineering,L1,Mo,1330,1450,"Rm 6602, Lift 31-32","GAO, Yongsheng"
3198b,MECH 4720,Introduction to Precision Engineering,L1,Fr,0900,1020,"Rm 6602, Lift 31-32","GAO, Yongsheng"
1364a,MECH 5040,Nanoscale Thin Films and Nano-Structured Materials,L1,Tu,1830,2120,"Rm 6591, Lift 31-32","ZHANG, Tongyi"
1365a,MECH 5210,Fluid Dynamics,L1,Fr,0900,1150,"Rm 5506, Lift 25-26","LI, Zhigang"
1366a,MECH 5410,Advanced Mechanical Behavior of Materials,L1,We,1830,2120,"Rm 5508, Lift 25-26","KWAN, Charles Chi-Fong"
1367a,MECH 5480,Nanocomposite Science and Technology,L1,Fr,1830,2120,"Rm 4505, Lift 25-26","KIM, Jang Kyo"
1368a,MECH 6090H,Seminar in Mechanical Engineering,L1,Fr,1600,1650,"Rm 3008, Lift 3-4","GAO, Yongsheng"
1370a,MECH 6910F,Manufacturing Processes and Systems,L1,Mo,1830,2120,"Rm 3588, Lift 27-28","LAM, David Chuen Chun"
1462a,MESF 5550,Robotics,L1,Tu,1900,2150,"Rm 6573, Lift 29-30","CAI, Lilong"
1463a,MESF 5920,Fundamentals of Electronic Packaging,L1,Th,1900,2150,"Rm 2504, Lift 25-26","KIM, Jang Kyo"
1464a,MESF 6910E,Application of FEA to the Design of Mechanical Systems,L1,Sa,1500,1750,Rm 6580,"YE, Wenjing"
1465a,MESF 6910F,Intermediate Heat and Mass Transfer,L1,Mo,1900,2150,"Rm 6573, Lift 29-30","HSU, Chin Tsau"
1466a,MESF 6910G,Structural Dynamics,L1,We,1900,2150,"Rm 4502, Lift 25-26","BAUCHAU, Olivier"
1478a,MGCS 5002,The Economy and Society in Imperial China,L1,Th,1500,1750,"Rm 1033, LSK Bldg","LI, Bozhong"
1479a,MGCS 5005,Narratives on China’s Legal Past and Present,L1,Th,1900,2150,"Rm 5620, Lift 31-32","SO, Billy Kee Long"
1480a,MGCS 5012,Quantitative Data Analysis,L1,Tu,1800,1950,"Rm 2465, Lift 25-26","WANG, Hongbo"
1482a,MGCS 5012,Quantitative Data Analysis,T1,Tu,2000,2050,"Rm 4402, Lift 17-18","WANG, Hongbo"
1484a,MGCS 5012,Quantitative Data Analysis,T2,Th,1800,1850,"Rm 4402, Lift 17-18","WANG, Hongbo"
1485a,MGCS 5021,Reform and Social Conflicts in Contemporary China,L1,We,1900,2150,"Rm 1033, LSK Bldg","CAI, Yongshun"
3206a,MGMT 1110,Introduction to Management,L1,Tu,0900,1150,"Rm 1034, LSK Bldg","STAM, Wouter"
3208a,MGMT 1120,Developing the Leader in You,L1,Fr,1330,1620,"G003, LSK Bldg","LEVERMORE, Roger John"
3209a,MGMT 1120,Developing the Leader in You,L2,Tu,1330,1620,"Rm 1007, LSK Bldg","LAU, Lai Lai"
3210a,MGMT 1130,Traps and Pitfalls in Judgment and Decision Making,L1,We,1330,1450,"Rm 2406, Lift 17-18","WONG, Ellick Kin Fai"
3210b,MGMT 1130,Traps and Pitfalls in Judgment and Decision Making,L1,Fr,1330,1450,"Rm 2406, Lift 17-18","WONG, Ellick Kin Fai"
3211a,MGMT 1130,Traps and Pitfalls in Judgment and Decision Making,L2,We,1630,1750,"Rm 6591, Lift 31-32","WONG, Ellick Kin Fai"
3211b,MGMT 1130,Traps and Pitfalls in Judgment and Decision Making,L2,Fr,1630,1750,"Rm 6591, Lift 31-32","WONG, Ellick Kin Fai"
3212a,MGMT 2130,Business Ethics and Social Responsibility,L1,Th,1100,1250,"Rm 1007, LSK Bldg","HO, Ching Ching Mary"
3213a,MGMT 2130,Business Ethics and Social Responsibility,L2,Th,0900,1050,"Rm 1007, LSK Bldg","CHAO, Melody Man Chi"
3214a,MGMT 2130,Business Ethics and Social Responsibility,L3,Th,1600,1750,"Rm 1010, LSK Bldg","HO, Ching Ching Mary"
3215a,MGMT 2130,Business Ethics and Social Responsibility,L4,Tu,1300,1450,"Rm 1011, LSK Bldg","HO, Ching Ching Mary"
3216a,MGMT 2130,Business Ethics and Social Responsibility,L5,Mo,1130,1320,"Rm 1007, LSK Bldg","HO, Ching Ching Mary"
3217a,MGMT 2130,Business Ethics and Social Responsibility,L6,Th,1300,1450,"Rm 1011, LSK Bldg","HO, Ching Ching Mary"
3218a,MGMT 3120,Managerial Leadership,L1,We,1630,1750,"Rm 1010, LSK Bldg","YEUNG, Wai Mun Lucia"
3218b,MGMT 3120,Managerial Leadership,L1,Fr,1630,1750,"Rm 1010, LSK Bldg","YEUNG, Wai Mun Lucia"
3220a,MGMT 3120,Managerial Leadership,L2,We,1500,1620,"Rm 1010, LSK Bldg","YEUNG, Wai Mun Lucia"
3220b,MGMT 3120,Managerial Leadership,L2,Fr,1500,1620,"Rm 1010, LSK Bldg","YEUNG, Wai Mun Lucia"
3222a,MGMT 3120,Managerial Leadership,L3,We,1330,1450,"Rm 1007, LSK Bldg","ZHU, Jing"
3222b,MGMT 3120,Managerial Leadership,L3,Fr,1330,1450,"Rm 1007, LSK Bldg","ZHU, Jing"
3224a,MGMT 3120,Managerial Leadership,L4,We,1500,1620,"G007, LSK Bldg","ZHU, Jing"
3224b,MGMT 3120,Managerial Leadership,L4,Fr,1500,1620,"G007, LSK Bldg","ZHU, Jing"
3231a,MGMT 3130,Judgement and Decision Making in Organizations,L1,Tu,1200,1320,"G009A, CYT Bldg","NG, Ka Man"
3231b,MGMT 3130,Judgement and Decision Making in Organizations,L1,Th,1200,1320,"G009A, CYT Bldg","NG, Ka Man"
3233a,MGMT 3130,Judgement and Decision Making in Organizations,L2,Tu,1330,1450,"G009A, CYT Bldg","NG, Ka Man"
3233b,MGMT 3130,Judgement and Decision Making in Organizations,L2,Th,1330,1450,"G009A, CYT Bldg","NG, Ka Man"
3238a,MGMT 3140,Negotiation,L1,Mo,1330,1450,"Rm 1001, LSK Bldg","NASON, Stephen William"
3238b,MGMT 3140,Negotiation,L1,Fr,0900,1020,"Rm 1001, LSK Bldg","NASON, Stephen William"
3240a,MGMT 3160,Environmental Business Strategies,L1,Tu,1200,1450,"G012, LSK Bldg","FORSTER, Paul Whitfield"
3241a,MGMT 4000B,Training and Development,L1,Tu,0900,1020,"Rm 4503, Lift 25-26","NG, Ka Man"
3241b,MGMT 4000B,Training and Development,L1,Th,0900,1020,"Rm 4503, Lift 25-26","NG, Ka Man"
3242a,MGMT 4210,Corporate Strategy,L1,We,1500,1620,"Rm 1007, LSK Bldg","LI, Qiang"
3242b,MGMT 4210,Corporate Strategy,L1,Fr,1500,1620,"Rm 1007, LSK Bldg","LI, Qiang"
3243a,MGMT 4210,Corporate Strategy,L2,We,1330,1450,"G007, LSK Bldg","LI, Qiang"
3243b,MGMT 4210,Corporate Strategy,L2,Fr,1330,1450,"G007, LSK Bldg","LI, Qiang"
3244a,MGMT 4210,Corporate Strategy,L3,We,1630,1750,"Rm 1007, LSK Bldg","LI, Qiang"
3244b,MGMT 4210,Corporate Strategy,L3,Fr,1630,1750,"Rm 1007, LSK Bldg","LI, Qiang"
3245a,MGMT 4210,Corporate Strategy,L4,Tu,1030,1150,"G007, LSK Bldg","LAU, Lai Lai"
3245b,MGMT 4210,Corporate Strategy,L4,Th,1030,1150,"G007, LSK Bldg","LAU, Lai Lai"
3246a,MGMT 4220,Entrepreneurship and Small Business Studies,L1,Mo,1030,1150,"Rm 1005, LSK Bldg","GARG, Sam"
3246b,MGMT 4220,Entrepreneurship and Small Business Studies,L1,We,1030,1150,"Rm 1005, LSK Bldg","GARG, Sam"
3248a,MGMT 4220,Entrepreneurship and Small Business Studies,L2,Mo,0900,1020,"Rm 1005, LSK Bldg","GARG, Sam"
3248b,MGMT 4220,Entrepreneurship and Small Business Studies,L2,We,0900,1020,"Rm 1005, LSK Bldg","GARG, Sam"
3250a,MGMT 4220,Entrepreneurship and Small Business Studies,L3,Mo,1200,1320,"Rm 1005, LSK Bldg","GARG, Sam"
3250b,MGMT 4220,Entrepreneurship and Small Business Studies,L3,We,1200,1320,"Rm 1005, LSK Bldg","GARG, Sam"
3256a,MGMT 4230,International Management,L1,We,1330,1450,"Rm 4505, Lift 25-26","CHOI, Joon Nak"
3256b,MGMT 4230,International Management,L1,Fr,1330,1450,"Rm 4505, Lift 25-26","CHOI, Joon Nak"
3258a,MGMT 4230,International Management,L2,We,1630,1750,"Rm 1034, LSK Bldg","CHOI, Joon Nak"
3258b,MGMT 4230,International Management,L2,Fr,1630,1750,"Rm 1034, LSK Bldg","CHOI, Joon Nak"
1376a,MGMT 6510F,Research Methods in Strategy and Organization Theory,L1,Mo,1000,1250,"Rm 1033, LSK Bldg","STAM, Wouter"
1512a,NANO 5200,Physics of Nanostructured Semiconductors,L1,We,1330,1450,"Rm 3584, Lift 27-28","WANG, Jiannong"
1512b,NANO 5200,Physics of Nanostructured Semiconductors,L1,Fr,1330,1450,"Rm 3584, Lift 27-28","WANG, Jiannong"
1467a,NANO 5500,Nanocomposite Science and Technology,L1,Fr,1830,2120,"Rm 4505, Lift 25-26","KIM, Jang Kyo"
1468a,NANO 5600,Nanoscale Thin Films and Nano-Structured Materials,L1,Tu,1830,2120,"Rm 6591, Lift 31-32","ZHANG, Tongyi"
3268a,PHYS 1001,Physics and the Modern Society,L1,We,1330,1450,Lecture Theater B,"NG, Yee Fai"
3268b,PHYS 1001,Physics and the Modern Society,L1,Fr,1330,1450,Lecture Theater B,"NG, Yee Fai"
3270a,PHYS 1001,Physics and the Modern Society,T1,Fr,1700,1750,"Rm 4503, Lift 25-26","NG, Yee Fai"
3272a,PHYS 1001,Physics and the Modern Society,T2,Fr,1700,1750,"Rm 4505, Lift 25-26","NG, Yee Fai"
3273a,PHYS 1001,Physics and the Modern Society,T3,We,1800,1850,"Rm 4503, Lift 25-26","NG, Yee Fai"
3274a,PHYS 1001,Physics and the Modern Society,T4,Th,0930,1020,"Rm 2302, Lift 17-18","NG, Yee Fai"
3275a,PHYS 1002,Introduction to Astrophysics and Astronomy,L1,Tu,1500,1620,"LTL, CYT Bldg","TAM, Wing Yim"
3275b,PHYS 1002,Introduction to Astrophysics and Astronomy,L1,Th,1500,1620,"LTL, CYT Bldg","TAM, Wing Yim"
3276a,PHYS 1003,Energy and Related Environmental Issues,L1,Tu,1030,1150,"LTL, CYT Bldg","SOU, Iam Keong"
3276b,PHYS 1003,Energy and Related Environmental Issues,L1,Th,1030,1150,"LTL, CYT Bldg","SOU, Iam Keong"
3277a,PHYS 1112,General Physics I with Calculus,L1,We,1330,1450,"Rm 4334, Lift 3","CHAN, Ho Bun"
3277b,PHYS 1112,General Physics I with Calculus,L1,Fr,1330,1450,"Rm 4334, Lift 3","CHAN, Ho Bun"
3279a,PHYS 1112,General Physics I with Calculus,L2,Mo,1200,1320,"Rm 4620, Lift 31-32","WONG, Kam Sing"
3279b,PHYS 1112,General Physics I with Calculus,L2,We,1200,1320,"Rm 4620, Lift 31-32","WONG, Kam Sing"
3281a,PHYS 1112,General Physics I with Calculus,L3,Mo,1200,1320,"Rm 4334, Lift 3","WANG, Xiangrong"
3281b,PHYS 1112,General Physics I with Calculus,L3,We,1200,1320,"Rm 4334, Lift 3","WANG, Xiangrong"
3283a,PHYS 1112,General Physics I with Calculus,T1A,Fr,1200,1250,"Rm 2126D, Lift 19","CHAN, Ho Bun"
3285a,PHYS 1112,General Physics I with Calculus,T1B,Fr,1200,1250,"Rm 2463, Lift 25-26","CHAN, Ho Bun"
3286a,PHYS 1112,General Physics I with Calculus,T1C,We,1530,1620,"Rm 3598, Lift 27-28","CHAN, Ho Bun"
3287a,PHYS 1112,General Physics I with Calculus,T1D,We,1530,1620,"Rm 2126D, Lift 19","CHAN, Ho Bun"
3288a,PHYS 1112,General Physics I with Calculus,T2A,Mo,1800,1850,"Rm 6573, Lift 29-30","WONG, Kam Sing"
3289a,PHYS 1112,General Physics I with Calculus,T2B,Mo,1800,1850,"Rm 4503, Lift 25-26","WONG, Kam Sing"
3290a,PHYS 1112,General Physics I with Calculus,T2C,Mo,0930,1020,"Rm 1032, LSK Bldg","WONG, Kam Sing"
3291a,PHYS 1112,General Physics I with Calculus,T2D,Mo,0930,1020,"Rm 2126D, Lift 19","WONG, Kam Sing"
3292a,PHYS 1112,General Physics I with Calculus,T3A,We,1700,1750,"Rm 2126D, Lift 19","WANG, Xiangrong"
3293a,PHYS 1112,General Physics I with Calculus,T3B,We,1700,1750,"Rm 1511, Lift 27-28","WANG, Xiangrong"
3294a,PHYS 1112,General Physics I with Calculus,T3C,We,0930,1020,"Rm 2463, Lift 25-26","WANG, Xiangrong"
3295a,PHYS 1112,General Physics I with Calculus,T3D,We,0930,1020,"Rm 2126D, Lift 19","WANG, Xiangrong"
3296a,PHYS 1114,General Physics II,L1,Mo,1030,1150,"Rm 2407, Lift 17-18","YANG, Zhi Yu"
3296b,PHYS 1114,General Physics II,L1,We,1030,1150,"Rm 2407, Lift 17-18","YANG, Zhi Yu"
3298a,PHYS 1114,General Physics II,L2,Mo,0900,1020,"Rm 3008, Lift 3-4","CHEUNG, Man Fung"
3298b,PHYS 1114,General Physics II,L2,We,0900,1020,"Rm 3008, Lift 3-4","CHEUNG, Man Fung"
3300a,PHYS 1114,General Physics II,L3,Tu,1500,1620,"Rm 3008, Lift 3-4","CHEUNG, Man Fung"
3300b,PHYS 1114,General Physics II,L3,Th,1500,1620,"Rm 3008, Lift 3-4","CHEUNG, Man Fung"
3302a,PHYS 1114,General Physics II,T1A,Tu,1500,1550,"Rm 5506, Lift 25-26","YANG, Zhi Yu"
3304a,PHYS 1114,General Physics II,T1B,Tu,1500,1550,"Rm 5508, Lift 25-26","YANG, Zhi Yu"
3305a,PHYS 1114,General Physics II,T1C,Th,1500,1550,"G003, CYT Bldg","YANG, Zhi Yu"
3306a,PHYS 1114,General Physics II,T1D,Th,1500,1550,"Rm 5508, Lift 25-26","YANG, Zhi Yu"
3307a,PHYS 1114,General Physics II,T2A,We,1500,1550,"Rm 3584, Lift 27-28","CHEUNG, Man Fung"
3308a,PHYS 1114,General Physics II,T2B,We,1500,1550,"G002, CYT Bldg","CHEUNG, Man Fung"
3309a,PHYS 1114,General Physics II,T2C,Fr,1800,1850,"Rm 5508, Lift 25-26","CHEUNG, Man Fung"
3310a,PHYS 1114,General Physics II,T2D,Fr,1800,1850,"Rm 3588, Lift 27-28","CHEUNG, Man Fung"
3311a,PHYS 1114,General Physics II,T3A,We,1030,1120,"Rm 5508, Lift 25-26","CHEUNG, Man Fung"
3312a,PHYS 1114,General Physics II,T3B,We,1030,1120,"Rm 3588, Lift 27-28","CHEUNG, Man Fung"
3313a,PHYS 1114,General Physics II,T3C,Mo,1530,1620,"Rm 3584, Lift 27-28","CHEUNG, Man Fung"
3314a,PHYS 1114,General Physics II,T3D,Mo,1530,1620,"Rm 3588, Lift 27-28","CHEUNG, Man Fung"
3315a,PHYS 1115,Laboratory for General Physics II,T1,Fr,1500,1550,"Rm 3008, Lift 3-4","SU, Yumian"
3264a,PHYS 1115,Laboratory for General Physics II,LA1,Tu,1100,1250,"Rm 6137, Lift 19, 22","SU, Yumian"
3265a,PHYS 1115,Laboratory for General Physics II,LA2,Tu,0900,1050,"Rm 6137, Lift 19, 22","SU, Yumian"
3266a,PHYS 1115,Laboratory for General Physics II,LA3,We,1230,1420,"Rm 6137, Lift 19, 22","SU, Yumian"
3267a,PHYS 1115,Laboratory for General Physics II,LA4,Mo,1230,1420,"Rm 6137, Lift 19, 22","SU, Yumian"
3316a,PHYS 1314,Honors General Physics II,L1,We,1330,1450,"Rm 5620, Lift 31-32","CHEUNG, Man Fung"
3316b,PHYS 1314,Honors General Physics II,L1,Fr,1330,1450,"Rm 5620, Lift 31-32","CHEUNG, Man Fung"
3317a,PHYS 1314,Honors General Physics II,T1,Fr,0930,1020,"Rm 5620, Lift 31-32","CHEUNG, Man Fung"
3319a,PHYS 2124,Mathematical Methods in Physics I,L1,Tu,1030,1150,"Rm 2303, Lift 17-18","JO, Gyu Boong"
3319b,PHYS 2124,Mathematical Methods in Physics I,L1,Th,1030,1150,"Rm 2303, Lift 17-18","JO, Gyu Boong"
3321a,PHYS 2124,Mathematical Methods in Physics I,T1,Fr,1800,1850,"Rm 2302, Lift 17-18","JO, Gyu Boong"
3323a,PHYS 2124,Mathematical Methods in Physics I,T2,Th,1800,1850,"Rm 4502, Lift 25-26","JO, Gyu Boong"
3324a,PHYS 3032,Classical Mechanics,L1,Mo,1030,1150,"Rm 4334, Lift 3","HAN, Yilong"
3324b,PHYS 3032,Classical Mechanics,L1,We,1030,1150,"Rm 4334, Lift 3","HAN, Yilong"
3326a,PHYS 3032,Classical Mechanics,T1,Mo,1330,1420,"Rm 6573, Lift 29-30","HAN, Yilong"
3328a,PHYS 3032,Classical Mechanics,T2,We,1800,1850,"Rm 2504, Lift 25-26","HAN, Yilong"
3329a,PHYS 3034,Electricity and Magnetism II,L1,Mo,1200,1320,"Rm 2302, Lift 17-18","SHENG, Ping"
3329b,PHYS 3034,Electricity and Magnetism II,L1,We,1200,1320,"Rm 2302, Lift 17-18","SHENG, Ping"
3330a,PHYS 3036,Quantum Mechanics I,L1,Tu,1330,1450,"Rm 4334, Lift 3","LEUNG, Pak Wo"
3330b,PHYS 3036,Quantum Mechanics I,L1,Th,1330,1450,"Rm 4334, Lift 3","LEUNG, Pak Wo"
3332a,PHYS 3036,Quantum Mechanics I,T1,Tu,1800,1850,"Rm 4504, Lift 25-26","LEUNG, Pak Wo"
3334a,PHYS 3036,Quantum Mechanics I,T2,Tu,1800,1850,"Rm 4502, Lift 25-26","LEUNG, Pak Wo"
3335a,PHYS 3036,Quantum Mechanics I,T3,Tu,1800,1850,"Rm 2304, Lift 17-18","LEUNG, Pak Wo"
3336a,PHYS 3036,Quantum Mechanics I,T4,Tu,1800,1850,"Rm 4505, Lift 25-26","LEUNG, Pak Wo"
3338a,PHYS 3041,Introduction to Materials Processing,L1,Tu,0900,1020,"G009A, CYT Bldg","WEN, Weijia"
3338b,PHYS 3041,Introduction to Materials Processing,L1,Th,0900,1020,"G009A, CYT Bldg","WEN, Weijia"
3340a,PHYS 3142,Computational Methods in Physics,L1,Tu,0900,1020,"Rm 3006, Lift 3-4","CHEN, Tian Wen"
3340b,PHYS 3142,Computational Methods in Physics,L1,Th,0900,1020,"Rm 3006, Lift 3-4","CHEN, Tian Wen"
3263a,PHYS 3142,Computational Methods in Physics,LA1,We,0900,1050,"Rm 4402, Lift 17-18","CHEN, Tian Wen"
3657a,PHYS 3142,Computational Methods in Physics,LA2,Th,1500,1650,"Rm 4402, Lift 17-18","CHEN, Tian Wen"
3341a,PHYS 3152,Methods of Experimental Physics I,L1,Mo,1000,1050,"Rm 1511, Lift 27-28","ALTMAN, Michael Scott"
3343a,PHYS 3152,Methods of Experimental Physics I,LA1,Tu,1500,1650,"Rm 6135, Lift 19, 22","ALTMAN, Michael Scott"
3343b,PHYS 3152,Methods of Experimental Physics I,LA1,Th,1500,1650,"Rm 6135, Lift 19, 22","ALTMAN, Michael Scott"
3345a,PHYS 3152,Methods of Experimental Physics I,LA2,Tu,1030,1220,"Rm 6135, Lift 19, 22","ALTMAN, Michael Scott"
3345b,PHYS 3152,Methods of Experimental Physics I,LA2,Th,1030,1220,"Rm 6135, Lift 19, 22","ALTMAN, Michael Scott"
3346a,PHYS 3152,Methods of Experimental Physics I,LA3,Mo,1100,1250,"Rm 6135, Lift 19, 22","ALTMAN, Michael Scott"
3346b,PHYS 3152,Methods of Experimental Physics I,LA3,We,1100,1250,"Rm 6135, Lift 19, 22","ALTMAN, Michael Scott"
3347a,PHYS 3153,Methods of Experimental Physics II,L1,Mo,1400,1450,"Rm 1027, LSK Bldg","ALTMAN, Michael Scott"
3349a,PHYS 3153,Methods of Experimental Physics II,LA1,Tu,1500,1650,"Rm 6135, Lift 19, 22","ALTMAN, Michael Scott"
3349b,PHYS 3153,Methods of Experimental Physics II,LA1,Th,1500,1650,"Rm 6135, Lift 19, 22","ALTMAN, Michael Scott"
3351a,PHYS 3153,Methods of Experimental Physics II,LA2,Tu,1030,1220,"Rm 6135, Lift 19, 22","ALTMAN, Michael Scott"
3351b,PHYS 3153,Methods of Experimental Physics II,LA2,Th,1030,1220,"Rm 6135, Lift 19, 22","ALTMAN, Michael Scott"
3352a,PHYS 3153,Methods of Experimental Physics II,LA3,Mo,1100,1250,"Rm 6135, Lift 19, 22","ALTMAN, Michael Scott"
3352b,PHYS 3153,Methods of Experimental Physics II,LA3,We,1100,1250,"Rm 6135, Lift 19, 22","ALTMAN, Michael Scott"
3353a,PHYS 4050,Thermodynamics and Statistical Physics,L1,We,1330,1450,"Rm 6591, Lift 31-32","PARK, Hyo Keun"
3353b,PHYS 4050,Thermodynamics and Statistical Physics,L1,Fr,1330,1450,"Rm 6591, Lift 31-32","PARK, Hyo Keun"
3354a,PHYS 4050,Thermodynamics and Statistical Physics,T1,We,0930,1020,"Rm 6602, Lift 31-32","PARK, Hyo Keun"
3355a,PHYS 4052,Introductory Solid State Physics,L1,Mo,1330,1450,"Rm 1032, LSK Bldg","ZHANG, Ting"
3355b,PHYS 4052,Introductory Solid State Physics,L1,Fr,0900,1020,"Rm 1032, LSK Bldg","ZHANG, Ting"
3356a,PHYS 4053,Lasers and Optical Electronics,L1,Mo,1630,1750,"Rm 6591, Lift 31-32","DU, Shengwang"
3356b,PHYS 4053,Lasers and Optical Electronics,L1,Fr,1200,1320,"Rm 6591, Lift 31-32","DU, Shengwang"
3357a,PHYS 4054,Introduction to Astrophysics,L1,Mo,1030,1150,"G009B, CYT Bldg","LIU, Tao"
3357b,PHYS 4054,Introduction to Astrophysics,L1,We,1030,1150,"G009B, CYT Bldg","LIU, Tao"
3358a,PHYS 4059,Physics of Management Science,L1,Mo,1500,1620,"Rm 1027, LSK Bldg","WONG, Michael Kwok Yee"
3358b,PHYS 4059,Physics of Management Science,L1,Fr,1030,1150,"Rm 1027, LSK Bldg","WONG, Michael Kwok Yee"
3359a,PHYS 4059,Physics of Management Science,T1,Mo,1800,1850,"Rm 4402, Lift 17-18","WONG, Michael Kwok Yee"
3360a,PHYS 4060,Computational Physics,L1,Tu,1330,1450,"Rm 2463, Lift 25-26","CHEN, Tian Wen"
3360b,PHYS 4060,Computational Physics,L1,Th,1330,1450,"Rm 2463, Lift 25-26","CHEN, Tian Wen"
3361a,PHYS 4060,Computational Physics,LA1,We,1700,1950,"Rm 4402, Lift 17-18","CHEN, Tian Wen"
3364a,PHYS 4411,Advanced Physics Laboratory,L1,Mo,0930,1020,"Rm 4503, Lift 25-26","NG, Yee Fai"
3366a,PHYS 4411,Advanced Physics Laboratory,LA1,Tu,1030,1320,"Rm 6131, Lift 19, 22","NG, Yee Fai"
3366b,PHYS 4411,Advanced Physics Laboratory,LA1,Th,1030,1320,"Rm 6131, Lift 19, 22","NG, Yee Fai"
3368a,PHYS 4411,Advanced Physics Laboratory,LA2,Tu,1500,1750,"Rm 6131, Lift 19, 22","NG, Yee Fai"
3368b,PHYS 4411,Advanced Physics Laboratory,LA2,Th,1500,1750,"Rm 6131, Lift 19, 22","NG, Yee Fai"
3369a,PHYS 4411,Advanced Physics Laboratory,LA3,Mo,1030,1320,"Rm 6131, Lift 19, 22","NG, Yee Fai"
3369b,PHYS 4411,Advanced Physics Laboratory,LA3,We,0900,1150,"Rm 6131, Lift 19, 22","NG, Yee Fai"
1402a,PHYS 5110,Mathematical Methods in Physics,L1,Mo,1400,1550,"G003, CYT Bldg","CHOY, Ting Pong"
1402b,PHYS 5110,Mathematical Methods in Physics,L1,Fr,0930,1120,"G003, CYT Bldg","CHOY, Ting Pong"
1403a,PHYS 5310,Statistical Mechanics I,L1,Tu,0900,1020,"Rm 3584, Lift 27-28","CHUI, Siu Tat"
1403b,PHYS 5310,Statistical Mechanics I,L1,Th,0900,1020,"Rm 3584, Lift 27-28","CHUI, Siu Tat"
1406a,PHYS 5810,Modern Semiconductor Physics,L1,We,1330,1450,"Rm 3584, Lift 27-28","WANG, Jiannong"
1406b,PHYS 5810,Modern Semiconductor Physics,L1,Fr,1330,1450,"Rm 3584, Lift 27-28","WANG, Jiannong"
1407a,PHYS 6000H,Physics Seminar,T1,Mo,1600,1750,Lecture Theater H,"HAN, Yilong"
1410a,PHYS 6810A,Solid State Physics I,L1,We,1500,1620,"Rm 3588, Lift 27-28","LAW, Kam Tuen"
1410b,PHYS 6810A,Solid State Physics I,L1,Fr,1500,1620,"Rm 3588, Lift 27-28","LAW, Kam Tuen"
1411a,PHYS 6810C,Advanced Cosmology,L1,Sa,0930,1220,"Rm 1027, LSK Bldg","WANG, Yi"
3371a,RMBI 1020,Business Intelligence in Contemporary Society,L1,Fr,1600,1750,"G009B, CYT Bldg","LAU, Sau Mui"
3373a,RMBI 1020,Business Intelligence in Contemporary Society,T1,Fr,0930,1020,"Rm 3598, Lift 27-28","LAU, Sau Mui"
3375a,RMBI 1020,Business Intelligence in Contemporary Society,T2,Mo,1100,1150,"Rm 1511, Lift 27-28","LAU, Sau Mui"
3376a,RMBI 4220,Life Contingencies Models and Insurance Risk,L1,Tu,0900,1020,Lecture Theater K,"PENG, Xianhua"
3376b,RMBI 4220,Life Contingencies Models and Insurance Risk,L1,Th,0900,1020,Lecture Theater K,"PENG, Xianhua"
3377a,RMBI 4220,Life Contingencies Models and Insurance Risk,T1,Tu,1800,1850,"G007, LSK Bldg","PENG, Xianhua"
3378a,RMBI 4310,Advanced Data Mining for Risk Management and Business Intelligence,L1,Mo,1330,1450,"G010, CYT Bldg","CHEN, Lei"
3378b,RMBI 4310,Advanced Data Mining for Risk Management and Business Intelligence,L1,Fr,0900,1020,"G010, CYT Bldg","CHEN, Lei"
